"DateID","StateID","ManufacturerID","Score","Manufacturer","Date","State","zip","ProductID"
10,36,8,"76","Natura",4/1/2014 0:00:00,"OR","00068","694"
10,31,1,"61","Abbas",4/1/2014 0:00:00,"NM","00064","1"
10,48,3,"71","Barba",4/1/2014 0:00:00,"WV","24701","199"
10,13,8,"74","Natura",4/1/2014 0:00:00,"ID","00056","694"
10,38,14,"60","Victoria",4/1/2014 0:00:00,"RI","02801","2102"
10,15,13,"81","Salvus",4/1/2014 0:00:00,"IN","46001","1688"
10,12,1,"50","Abbas",4/1/2014 0:00:00,"IA","50001","1"
10,41,5,"86","Fama",4/1/2014 0:00:00,"TN","42223","211"
10,48,8,"70","Natura",4/1/2014 0:00:00,"WV","24701","694"
10,16,12,"68","Quibus",4/1/2014 0:00:00,"KS","66002","1233"
10,31,9,"86","Palma",4/1/2014 0:00:00,"NM","00064","1027"
10,17,8,"71","Natura",4/1/2014 0:00:00,"KY","40003","694"
10,15,7,"48","Maximus",4/1/2014 0:00:00,"IN","46001","392"
10,49,14,"86","Victoria",4/1/2014 0:00:00,"WY","82001","2102"
10,44,5,"62","Fama",4/1/2014 0:00:00,"VA","20041","211"
10,40,10,"84","Pirum",4/1/2014 0:00:00,"SD","57001","1043"
10,35,10,"66","Pirum",4/1/2014 0:00:00,"OK","00067","1043"
10,36,13,"68","Salvus",4/1/2014 0:00:00,"OR","00068","1688"
10,30,9,"74","Palma",4/1/2014 0:00:00,"NJ","07001","1027"
10,36,12,"69","Quibus",4/1/2014 0:00:00,"OR","00068","1233"
10,46,7,"47","Maximus",4/1/2014 0:00:00,"WA","00072","392"
10,19,6,"61","Leo",4/1/2014 0:00:00,"MA","00158","1863"
10,15,12,"86","Quibus",4/1/2014 0:00:00,"IN","46001","1233"
10,10,4,"26","Currus",4/1/2014 0:00:00,"FL","00041","1908"
10,10,13,"89","Salvus",4/1/2014 0:00:00,"FL","00041","1688"
10,26,2,"86","Aliqui",4/1/2014 0:00:00,"NC","00084","2187"
10,22,14,"60","Victoria",4/1/2014 0:00:00,"MN","00059","2102"
10,27,6,"76","Leo",4/1/2014 0:00:00,"ND","58001","1863"
10,16,13,"74","Salvus",4/1/2014 0:00:00,"KS","66002","1688"
10,49,3,"74","Barba",4/1/2014 0:00:00,"WY","82001","199"
10,7,13,"71","Salvus",4/1/2014 0:00:00,"CT","06001","1688"
10,14,8,"79","Natura",4/1/2014 0:00:00,"IL","62356","694"
10,46,1,"84","Abbas",4/1/2014 0:00:00,"WA","00072","1"
10,36,4,"84","Currus",4/1/2014 0:00:00,"OR","00068","1908"
10,16,7,"48","Maximus",4/1/2014 0:00:00,"KS","66002","392"
10,3,1,"29","Abbas",4/1/2014 0:00:00,"AR","71601","1"
10,8,6,"81","Leo",4/1/2014 0:00:00,"DC","20001","1863"
10,27,2,"70","Aliqui",4/1/2014 0:00:00,"ND","58001","2187"
10,25,4,"64","Currus",4/1/2014 0:00:00,"MT","00063","1908"
10,33,1,"79","Abbas",4/1/2014 0:00:00,"NY","00501","1"
10,9,5,"49","Fama",4/1/2014 0:00:00,"DE","19701","211"
10,38,14,"60","Victoria",4/1/2014 0:00:00,"RI","02801","2102"
10,9,12,"62","Quibus",4/1/2014 0:00:00,"DE","19701","1233"
10,14,12,"69","Quibus",4/1/2014 0:00:00,"IL","62356","1233"
10,21,5,"79","Fama",4/1/2014 0:00:00,"MI","48001","211"
10,49,13,"61","Salvus",4/1/2014 0:00:00,"WY","82001","1688"
10,3,5,"22","Fama",4/1/2014 0:00:00,"AR","71601","211"
10,13,5,"38","Fama",4/1/2014 0:00:00,"ID","00056","211"
10,38,8,"83","Natura",4/1/2014 0:00:00,"RI","02801","694"
10,2,6,"61","Leo",4/1/2014 0:00:00,"AL","35004","1863"
10,26,1,"79","Abbas",4/1/2014 0:00:00,"NC","00084","1"
10,18,11,"68","Pomum",4/1/2014 0:00:00,"LA","00116","1726"
10,34,8,"65","Natura",4/1/2014 0:00:00,"OH","43001","694"
10,9,3,"37","Barba",4/1/2014 0:00:00,"DE","19701","199"
10,28,13,"65","Salvus",4/1/2014 0:00:00,"NE","68001","1688"
10,5,6,"87","Leo",4/1/2014 0:00:00,"CA","00012","1863"
10,15,12,"83","Quibus",4/1/2014 0:00:00,"IN","46001","1233"
10,41,5,"68","Fama",4/1/2014 0:00:00,"TN","42223","211"
10,39,6,"90","Leo",4/1/2014 0:00:00,"SC","29001","1863"
10,10,11,"87","Pomum",4/1/2014 0:00:00,"FL","00041","1726"
10,28,3,"69","Barba",4/1/2014 0:00:00,"NE","68001","199"
10,31,12,"70","Quibus",4/1/2014 0:00:00,"NM","00064","1233"
10,38,10,"64","Pirum",4/1/2014 0:00:00,"RI","02801","1043"
10,3,8,"84","Natura",4/1/2014 0:00:00,"AR","71601","694"
10,41,12,"86","Quibus",4/1/2014 0:00:00,"TN","42223","1233"
10,21,10,"60","Pirum",4/1/2014 0:00:00,"MI","48001","1043"
10,21,8,"75","Natura",4/1/2014 0:00:00,"MI","48001","694"
10,39,8,"60","Natura",4/1/2014 0:00:00,"SC","29001","694"
10,45,13,"66","Salvus",4/1/2014 0:00:00,"VT","05101","1688"
10,36,14,"88","Victoria",4/1/2014 0:00:00,"OR","00068","2102"
10,8,2,"13","Aliqui",4/1/2014 0:00:00,"DC","20001","2187"
10,28,1,"62","Abbas",4/1/2014 0:00:00,"NE","68001","1"
10,40,9,"78","Palma",4/1/2014 0:00:00,"SD","57001","1027"
10,48,2,"75","Aliqui",4/1/2014 0:00:00,"WV","24701","2187"
10,38,11,"68","Pomum",4/1/2014 0:00:00,"RI","02801","1726"
10,23,14,"77","Victoria",4/1/2014 0:00:00,"MO","63005","2102"
10,44,4,"68","Currus",4/1/2014 0:00:00,"VA","20041","1908"
10,26,4,"86","Currus",4/1/2014 0:00:00,"NC","00084","1908"
10,1,6,"67","Leo",4/1/2014 0:00:00,"AK","00001","1863"
10,4,9,"83","Palma",4/1/2014 0:00:00,"AZ","00014","1027"
10,7,1,"41","Abbas",4/1/2014 0:00:00,"CT","06001","1"
10,21,2,"84","Aliqui",4/1/2014 0:00:00,"MI","48001","2187"
10,43,4,"73","Currus",4/1/2014 0:00:00,"UT","00071","1908"
10,21,3,"76","Barba",4/1/2014 0:00:00,"MI","48001","199"
10,13,7,"55","Maximus",4/1/2014 0:00:00,"ID","00056","392"
10,44,9,"63","Palma",4/1/2014 0:00:00,"VA","20041","1027"
10,26,13,"82","Salvus",4/1/2014 0:00:00,"NC","00084","1688"
10,36,3,"85","Barba",4/1/2014 0:00:00,"OR","00068","199"
10,12,9,"77","Palma",4/1/2014 0:00:00,"IA","50001","1027"
10,21,4,"89","Currus",4/1/2014 0:00:00,"MI","48001","1908"
10,1,8,"74","Natura",4/1/2014 0:00:00,"AK","00001","694"
10,3,13,"62","Salvus",4/1/2014 0:00:00,"AR","71601","1688"
10,26,10,"87","Pirum",4/1/2014 0:00:00,"NC","00084","1043"
10,43,2,"61","Aliqui",4/1/2014 0:00:00,"UT","00071","2187"
10,26,10,"68","Pirum",4/1/2014 0:00:00,"NC","00084","1043"
10,13,12,"90","Quibus",4/1/2014 0:00:00,"ID","00056","1233"
10,12,4,"13","Currus",4/1/2014 0:00:00,"IA","50001","1908"
10,29,9,"70","Palma",4/1/2014 0:00:00,"NH","03033","1027"
10,41,5,"60","Fama",4/1/2014 0:00:00,"TN","42223","211"
10,37,12,"72","Quibus",4/1/2014 0:00:00,"PA","15937","1233"
10,41,11,"79","Pomum",4/1/2014 0:00:00,"TN","42223","1726"
10,11,5,"40","Fama",4/1/2014 0:00:00,"GA","39813","211"
10,1,5,"32","Fama",4/1/2014 0:00:00,"AK","00001","211"
10,41,8,"88","Natura",4/1/2014 0:00:00,"TN","42223","694"
10,44,4,"61","Currus",4/1/2014 0:00:00,"VA","20041","1908"
10,29,12,"77","Quibus",4/1/2014 0:00:00,"NH","03033","1233"
10,32,4,"60","Currus",4/1/2014 0:00:00,"NV","88901","1908"
10,1,4,"50","Currus",4/1/2014 0:00:00,"AK","00001","1908"
10,21,6,"81","Leo",4/1/2014 0:00:00,"MI","48001","1863"
10,8,1,"14","Abbas",4/1/2014 0:00:00,"DC","20001","1"
10,7,9,"65","Palma",4/1/2014 0:00:00,"CT","06001","1027"
10,29,9,"63","Palma",4/1/2014 0:00:00,"NH","03033","1027"
10,29,11,"87","Pomum",4/1/2014 0:00:00,"NH","03033","1726"
10,21,6,"84","Leo",4/1/2014 0:00:00,"MI","48001","1863"
10,16,8,"61","Natura",4/1/2014 0:00:00,"KS","66002","694"
10,42,14,"67","Victoria",4/1/2014 0:00:00,"TX","00188","2102"
10,35,10,"69","Pirum",4/1/2014 0:00:00,"OK","00067","1043"
10,27,4,"90","Currus",4/1/2014 0:00:00,"ND","58001","1908"
10,43,3,"66","Barba",4/1/2014 0:00:00,"UT","00071","199"
10,38,4,"88","Currus",4/1/2014 0:00:00,"RI","02801","1908"
10,34,4,"71","Currus",4/1/2014 0:00:00,"OH","43001","1908"
10,2,6,"63","Leo",4/1/2014 0:00:00,"AL","35004","1863"
10,3,6,"89","Leo",4/1/2014 0:00:00,"AR","71601","1863"
10,15,7,"40","Maximus",4/1/2014 0:00:00,"IN","46001","392"
10,33,6,"64","Leo",4/1/2014 0:00:00,"NY","00501","1863"
10,37,9,"86","Palma",4/1/2014 0:00:00,"PA","15937","1027"
10,3,3,"23","Barba",4/1/2014 0:00:00,"AR","71601","199"
10,17,2,"16","Aliqui",4/1/2014 0:00:00,"KY","40003","2187"
10,48,11,"69","Pomum",4/1/2014 0:00:00,"WV","24701","1726"
10,46,13,"84","Salvus",4/1/2014 0:00:00,"WA","00072","1688"
10,35,6,"78","Leo",4/1/2014 0:00:00,"OK","00067","1863"
10,2,1,"29","Abbas",4/1/2014 0:00:00,"AL","35004","1"
10,7,6,"72","Leo",4/1/2014 0:00:00,"CT","06001","1863"
10,28,1,"86","Abbas",4/1/2014 0:00:00,"NE","68001","1"
10,18,8,"82","Natura",4/1/2014 0:00:00,"LA","00116","694"
10,21,14,"65","Victoria",4/1/2014 0:00:00,"MI","48001","2102"
10,16,11,"79","Pomum",4/1/2014 0:00:00,"KS","66002","1726"
10,14,13,"72","Salvus",4/1/2014 0:00:00,"IL","62356","1688"
10,47,2,"64","Aliqui",4/1/2014 0:00:00,"WI","53001","2187"
10,29,13,"86","Salvus",4/1/2014 0:00:00,"NH","03033","1688"
10,33,13,"88","Salvus",4/1/2014 0:00:00,"NY","00501","1688"
10,24,6,"77","Leo",4/1/2014 0:00:00,"MS","38848","1863"
10,30,10,"72","Pirum",4/1/2014 0:00:00,"NJ","07001","1043"
10,19,4,"29","Currus",4/1/2014 0:00:00,"MA","00158","1908"
10,2,4,"44","Currus",4/1/2014 0:00:00,"AL","35004","1908"
10,34,7,"43","Maximus",4/1/2014 0:00:00,"OH","43001","392"
10,13,7,"49","Maximus",4/1/2014 0:00:00,"ID","00056","392"
10,30,8,"66","Natura",4/1/2014 0:00:00,"NJ","07001","694"
10,45,5,"73","Fama",4/1/2014 0:00:00,"VT","05101","211"
10,34,10,"86","Pirum",4/1/2014 0:00:00,"OH","43001","1043"
10,25,8,"68","Natura",4/1/2014 0:00:00,"MT","00063","694"
10,37,10,"75","Pirum",4/1/2014 0:00:00,"PA","15937","1043"
10,20,10,"71","Pirum",4/1/2014 0:00:00,"MD","20058","1043"
10,35,11,"77","Pomum",4/1/2014 0:00:00,"OK","00067","1726"
10,8,12,"89","Quibus",4/1/2014 0:00:00,"DC","20001","1233"
10,5,2,"43","Aliqui",4/1/2014 0:00:00,"CA","00012","2187"
10,28,14,"80","Victoria",4/1/2014 0:00:00,"NE","68001","2102"
10,3,6,"81","Leo",4/1/2014 0:00:00,"AR","71601","1863"
10,49,11,"74","Pomum",4/1/2014 0:00:00,"WY","82001","1726"
10,12,5,"31","Fama",4/1/2014 0:00:00,"IA","50001","211"
10,15,7,"42","Maximus",4/1/2014 0:00:00,"IN","46001","392"
10,27,5,"86","Fama",4/1/2014 0:00:00,"ND","58001","211"
10,39,13,"73","Salvus",4/1/2014 0:00:00,"SC","29001","1688"
10,41,7,"59","Maximus",4/1/2014 0:00:00,"TN","42223","392"
10,6,10,"90","Pirum",4/1/2014 0:00:00,"CO","00027","1043"
10,7,5,"28","Fama",4/1/2014 0:00:00,"CT","06001","211"
10,48,5,"72","Fama",4/1/2014 0:00:00,"WV","24701","211"
10,18,6,"75","Leo",4/1/2014 0:00:00,"LA","00116","1863"
10,36,12,"80","Quibus",4/1/2014 0:00:00,"OR","00068","1233"
10,21,7,"58","Maximus",4/1/2014 0:00:00,"MI","48001","392"
10,13,8,"76","Natura",4/1/2014 0:00:00,"ID","00056","694"
10,13,7,"43","Maximus",4/1/2014 0:00:00,"ID","00056","392"
10,29,11,"74","Pomum",4/1/2014 0:00:00,"NH","03033","1726"
10,43,5,"81","Fama",4/1/2014 0:00:00,"UT","00071","211"
10,27,8,"63","Natura",4/1/2014 0:00:00,"ND","58001","694"
10,16,1,"36","Abbas",4/1/2014 0:00:00,"KS","66002","1"
10,39,5,"62","Fama",4/1/2014 0:00:00,"SC","29001","211"
10,22,5,"69","Fama",4/1/2014 0:00:00,"MN","00059","211"
10,17,5,"23","Fama",4/1/2014 0:00:00,"KY","40003","211"
10,27,14,"89","Victoria",4/1/2014 0:00:00,"ND","58001","2102"
10,36,2,"70","Aliqui",4/1/2014 0:00:00,"OR","00068","2187"
10,3,7,"50","Maximus",4/1/2014 0:00:00,"AR","71601","392"
10,47,3,"68","Barba",4/1/2014 0:00:00,"WI","53001","199"
10,21,2,"66","Aliqui",4/1/2014 0:00:00,"MI","48001","2187"
10,42,4,"69","Currus",4/1/2014 0:00:00,"TX","00188","1908"
10,47,2,"72","Aliqui",4/1/2014 0:00:00,"WI","53001","2187"
10,13,2,"19","Aliqui",4/1/2014 0:00:00,"ID","00056","2187"
10,42,1,"88","Abbas",4/1/2014 0:00:00,"TX","00188","1"
10,20,2,"84","Aliqui",4/1/2014 0:00:00,"MD","20058","2187"
10,11,12,"72","Quibus",4/1/2014 0:00:00,"GA","39813","1233"
10,22,8,"68","Natura",4/1/2014 0:00:00,"MN","00059","694"
10,7,7,"40","Maximus",4/1/2014 0:00:00,"CT","06001","392"
10,24,11,"87","Pomum",4/1/2014 0:00:00,"MS","38848","1726"
10,17,3,"35","Barba",4/1/2014 0:00:00,"KY","40003","199"
10,23,11,"86","Pomum",4/1/2014 0:00:00,"MO","63005","1726"
10,27,11,"60","Pomum",4/1/2014 0:00:00,"ND","58001","1726"
10,21,9,"81","Palma",4/1/2014 0:00:00,"MI","48001","1027"
10,12,14,"69","Victoria",4/1/2014 0:00:00,"IA","50001","2102"
10,4,1,"29","Abbas",4/1/2014 0:00:00,"AZ","00014","1"
10,10,1,"10","Abbas",4/1/2014 0:00:00,"FL","00041","1"
10,24,9,"85","Palma",4/1/2014 0:00:00,"MS","38848","1027"
10,17,14,"63","Victoria",4/1/2014 0:00:00,"KY","40003","2102"
10,11,4,"15","Currus",4/1/2014 0:00:00,"GA","39813","1908"
10,35,4,"73","Currus",4/1/2014 0:00:00,"OK","00067","1908"
10,4,10,"68","Pirum",4/1/2014 0:00:00,"AZ","00014","1043"
10,42,14,"60","Victoria",4/1/2014 0:00:00,"TX","00188","2102"
10,29,13,"62","Salvus",4/1/2014 0:00:00,"NH","03033","1688"
10,4,14,"73","Victoria",4/1/2014 0:00:00,"AZ","00014","2102"
10,42,4,"86","Currus",4/1/2014 0:00:00,"TX","00188","1908"
10,17,10,"66","Pirum",4/1/2014 0:00:00,"KY","40003","1043"
10,20,3,"82","Barba",4/1/2014 0:00:00,"MD","20058","199"
10,28,5,"78","Fama",4/1/2014 0:00:00,"NE","68001","211"
10,31,13,"78","Salvus",4/1/2014 0:00:00,"NM","00064","1688"
10,7,4,"45","Currus",4/1/2014 0:00:00,"CT","06001","1908"
10,16,5,"10","Fama",4/1/2014 0:00:00,"KS","66002","211"
10,37,14,"84","Victoria",4/1/2014 0:00:00,"PA","15937","2102"
10,41,12,"61","Quibus",4/1/2014 0:00:00,"TN","42223","1233"
10,11,2,"18","Aliqui",4/1/2014 0:00:00,"GA","39813","2187"
10,28,11,"89","Pomum",4/1/2014 0:00:00,"NE","68001","1726"
10,26,2,"70","Aliqui",4/1/2014 0:00:00,"NC","00084","2187"
10,44,8,"60","Natura",4/1/2014 0:00:00,"VA","20041","694"
10,13,14,"70","Victoria",4/1/2014 0:00:00,"ID","00056","2102"
10,41,1,"74","Abbas",4/1/2014 0:00:00,"TN","42223","1"
11,41,5,"70","Fama",5/1/2014 0:00:00,"TN","42223","211"
11,2,9,"60","Palma",5/1/2014 0:00:00,"AL","35004","1027"
11,47,3,"61","Barba",5/1/2014 0:00:00,"WI","53001","199"
11,33,5,"67","Fama",5/1/2014 0:00:00,"NY","00501","211"
11,38,12,"67","Quibus",5/1/2014 0:00:00,"RI","02801","1233"
11,49,6,"60","Leo",5/1/2014 0:00:00,"WY","82001","1863"
11,22,11,"64","Pomum",5/1/2014 0:00:00,"MN","00059","1726"
11,8,4,"19","Currus",5/1/2014 0:00:00,"DC","20001","1908"
11,45,3,"60","Barba",5/1/2014 0:00:00,"VT","05101","199"
11,33,4,"76","Currus",5/1/2014 0:00:00,"NY","00501","1908"
11,47,12,"72","Quibus",5/1/2014 0:00:00,"WI","53001","1233"
11,43,14,"66","Victoria",5/1/2014 0:00:00,"UT","00071","2102"
11,27,1,"75","Abbas",5/1/2014 0:00:00,"ND","58001","1"
11,39,13,"63","Salvus",5/1/2014 0:00:00,"SC","29001","1688"
11,11,5,"36","Fama",5/1/2014 0:00:00,"GA","39813","211"
11,11,6,"68","Leo",5/1/2014 0:00:00,"GA","39813","1863"
11,31,8,"73","Natura",5/1/2014 0:00:00,"NM","00064","694"
11,18,10,"68","Pirum",5/1/2014 0:00:00,"LA","00116","1043"
11,34,12,"77","Quibus",5/1/2014 0:00:00,"OH","43001","1233"
11,46,5,"74","Fama",5/1/2014 0:00:00,"WA","00072","211"
11,32,8,"70","Natura",5/1/2014 0:00:00,"NV","88901","694"
11,2,3,"17","Barba",5/1/2014 0:00:00,"AL","35004","199"
11,11,3,"39","Barba",5/1/2014 0:00:00,"GA","39813","199"
11,30,6,"86","Leo",5/1/2014 0:00:00,"NJ","07001","1863"
11,32,2,"76","Aliqui",5/1/2014 0:00:00,"NV","88901","2187"
11,30,3,"72","Barba",5/1/2014 0:00:00,"NJ","07001","199"
11,15,4,"50","Currus",5/1/2014 0:00:00,"IN","46001","1908"
11,49,9,"60","Palma",5/1/2014 0:00:00,"WY","82001","1027"
11,9,7,"50","Maximus",5/1/2014 0:00:00,"DE","19701","392"
11,26,11,"61","Pomum",5/1/2014 0:00:00,"NC","00084","1726"
11,40,13,"88","Salvus",5/1/2014 0:00:00,"SD","57001","1688"
11,43,10,"72","Pirum",5/1/2014 0:00:00,"UT","00071","1043"
11,20,8,"61","Natura",5/1/2014 0:00:00,"MD","20058","694"
11,25,12,"67","Quibus",5/1/2014 0:00:00,"MT","00063","1233"
11,14,10,"88","Pirum",5/1/2014 0:00:00,"IL","62356","1043"
11,48,1,"84","Abbas",5/1/2014 0:00:00,"WV","24701","1"
11,34,1,"80","Abbas",5/1/2014 0:00:00,"OH","43001","1"
11,6,2,"44","Aliqui",5/1/2014 0:00:00,"CO","00027","2187"
11,47,4,"81","Currus",5/1/2014 0:00:00,"WI","53001","1908"
11,3,11,"65","Pomum",5/1/2014 0:00:00,"AR","71601","1726"
11,29,14,"66","Victoria",5/1/2014 0:00:00,"NH","03033","2102"
11,37,1,"62","Abbas",5/1/2014 0:00:00,"PA","15937","1"
11,5,7,"53","Maximus",5/1/2014 0:00:00,"CA","00012","392"
11,7,5,"42","Fama",5/1/2014 0:00:00,"CT","06001","211"
11,42,9,"77","Palma",5/1/2014 0:00:00,"TX","00188","1027"
11,6,12,"77","Quibus",5/1/2014 0:00:00,"CO","00027","1233"
11,6,10,"67","Pirum",5/1/2014 0:00:00,"CO","00027","1043"
11,10,11,"77","Pomum",5/1/2014 0:00:00,"FL","00041","1726"
11,1,4,"34","Currus",5/1/2014 0:00:00,"AK","00001","1908"
11,24,7,"55","Maximus",5/1/2014 0:00:00,"MS","38848","392"
11,16,3,"49","Barba",5/1/2014 0:00:00,"KS","66002","199"
11,36,13,"64","Salvus",5/1/2014 0:00:00,"OR","00068","1688"
11,41,11,"84","Pomum",5/1/2014 0:00:00,"TN","42223","1726"
11,45,2,"86","Aliqui",5/1/2014 0:00:00,"VT","05101","2187"
11,23,7,"52","Maximus",5/1/2014 0:00:00,"MO","63005","392"
11,35,2,"73","Aliqui",5/1/2014 0:00:00,"OK","00067","2187"
11,45,5,"76","Fama",5/1/2014 0:00:00,"VT","05101","211"
11,32,10,"90","Pirum",5/1/2014 0:00:00,"NV","88901","1043"
11,42,8,"70","Natura",5/1/2014 0:00:00,"TX","00188","694"
11,35,1,"84","Abbas",5/1/2014 0:00:00,"OK","00067","1"
11,19,3,"22","Barba",5/1/2014 0:00:00,"MA","00158","199"
11,29,7,"50","Maximus",5/1/2014 0:00:00,"NH","03033","392"
11,43,12,"63","Quibus",5/1/2014 0:00:00,"UT","00071","1233"
11,9,14,"60","Victoria",5/1/2014 0:00:00,"DE","19701","2102"
11,12,8,"61","Natura",5/1/2014 0:00:00,"IA","50001","694"
11,8,13,"90","Salvus",5/1/2014 0:00:00,"DC","20001","1688"
11,7,10,"61","Pirum",5/1/2014 0:00:00,"CT","06001","1043"
11,23,13,"70","Salvus",5/1/2014 0:00:00,"MO","63005","1688"
11,41,13,"62","Salvus",5/1/2014 0:00:00,"TN","42223","1688"
11,22,4,"72","Currus",5/1/2014 0:00:00,"MN","00059","1908"
11,18,6,"67","Leo",5/1/2014 0:00:00,"LA","00116","1863"
11,16,11,"85","Pomum",5/1/2014 0:00:00,"KS","66002","1726"
11,28,7,"59","Maximus",5/1/2014 0:00:00,"NE","68001","392"
11,4,9,"77","Palma",5/1/2014 0:00:00,"AZ","00014","1027"
11,40,8,"79","Natura",5/1/2014 0:00:00,"SD","57001","694"
11,14,1,"17","Abbas",5/1/2014 0:00:00,"IL","62356","1"
11,13,14,"64","Victoria",5/1/2014 0:00:00,"ID","00056","2102"
11,36,6,"73","Leo",5/1/2014 0:00:00,"OR","00068","1863"
11,39,6,"67","Leo",5/1/2014 0:00:00,"SC","29001","1863"
11,1,13,"63","Salvus",5/1/2014 0:00:00,"AK","00001","1688"
11,8,11,"76","Pomum",5/1/2014 0:00:00,"DC","20001","1726"
11,6,12,"78","Quibus",5/1/2014 0:00:00,"CO","00027","1233"
11,15,5,"11","Fama",5/1/2014 0:00:00,"IN","46001","211"
11,12,6,"87","Leo",5/1/2014 0:00:00,"IA","50001","1863"
11,39,11,"64","Pomum",5/1/2014 0:00:00,"SC","29001","1726"
11,8,3,"14","Barba",5/1/2014 0:00:00,"DC","20001","199"
11,13,2,"25","Aliqui",5/1/2014 0:00:00,"ID","00056","2187"
11,6,8,"84","Natura",5/1/2014 0:00:00,"CO","00027","694"
11,29,2,"78","Aliqui",5/1/2014 0:00:00,"NH","03033","2187"
11,3,7,"58","Maximus",5/1/2014 0:00:00,"AR","71601","392"
11,2,1,"11","Abbas",5/1/2014 0:00:00,"AL","35004","1"
11,33,14,"66","Victoria",5/1/2014 0:00:00,"NY","00501","2102"
11,46,4,"72","Currus",5/1/2014 0:00:00,"WA","00072","1908"
11,13,1,"31","Abbas",5/1/2014 0:00:00,"ID","00056","1"
11,44,14,"65","Victoria",5/1/2014 0:00:00,"VA","20041","2102"
11,47,1,"80","Abbas",5/1/2014 0:00:00,"WI","53001","1"
11,46,7,"53","Maximus",5/1/2014 0:00:00,"WA","00072","392"
11,7,10,"82","Pirum",5/1/2014 0:00:00,"CT","06001","1043"
11,1,8,"87","Natura",5/1/2014 0:00:00,"AK","00001","694"
11,20,9,"61","Palma",5/1/2014 0:00:00,"MD","20058","1027"
11,44,8,"64","Natura",5/1/2014 0:00:00,"VA","20041","694"
11,26,2,"61","Aliqui",5/1/2014 0:00:00,"NC","00084","2187"
11,16,14,"69","Victoria",5/1/2014 0:00:00,"KS","66002","2102"
11,30,12,"68","Quibus",5/1/2014 0:00:00,"NJ","07001","1233"
11,22,2,"74","Aliqui",5/1/2014 0:00:00,"MN","00059","2187"
11,9,9,"61","Palma",5/1/2014 0:00:00,"DE","19701","1027"
11,7,6,"67","Leo",5/1/2014 0:00:00,"CT","06001","1863"
11,16,2,"30","Aliqui",5/1/2014 0:00:00,"KS","66002","2187"
11,6,3,"46","Barba",5/1/2014 0:00:00,"CO","00027","199"
11,45,2,"75","Aliqui",5/1/2014 0:00:00,"VT","05101","2187"
11,14,10,"78","Pirum",5/1/2014 0:00:00,"IL","62356","1043"
11,42,5,"88","Fama",5/1/2014 0:00:00,"TX","00188","211"
11,25,4,"89","Currus",5/1/2014 0:00:00,"MT","00063","1908"
11,35,13,"62","Salvus",5/1/2014 0:00:00,"OK","00067","1688"
11,24,9,"78","Palma",5/1/2014 0:00:00,"MS","38848","1027"
11,14,12,"83","Quibus",5/1/2014 0:00:00,"IL","62356","1233"
11,42,4,"77","Currus",5/1/2014 0:00:00,"TX","00188","1908"
11,8,2,"36","Aliqui",5/1/2014 0:00:00,"DC","20001","2187"
11,39,8,"76","Natura",5/1/2014 0:00:00,"SC","29001","694"
11,17,6,"81","Leo",5/1/2014 0:00:00,"KY","40003","1863"
11,9,3,"16","Barba",5/1/2014 0:00:00,"DE","19701","199"
11,25,2,"83","Aliqui",5/1/2014 0:00:00,"MT","00063","2187"
11,15,13,"63","Salvus",5/1/2014 0:00:00,"IN","46001","1688"
11,7,2,"22","Aliqui",5/1/2014 0:00:00,"CT","06001","2187"
11,19,10,"67","Pirum",5/1/2014 0:00:00,"MA","00158","1043"
11,26,12,"65","Quibus",5/1/2014 0:00:00,"NC","00084","1233"
11,7,12,"66","Quibus",5/1/2014 0:00:00,"CT","06001","1233"
11,21,14,"63","Victoria",5/1/2014 0:00:00,"MI","48001","2102"
11,23,3,"66","Barba",5/1/2014 0:00:00,"MO","63005","199"
11,15,14,"70","Victoria",5/1/2014 0:00:00,"IN","46001","2102"
11,21,2,"80","Aliqui",5/1/2014 0:00:00,"MI","48001","2187"
11,16,11,"62","Pomum",5/1/2014 0:00:00,"KS","66002","1726"
11,49,3,"62","Barba",5/1/2014 0:00:00,"WY","82001","199"
11,3,3,"35","Barba",5/1/2014 0:00:00,"AR","71601","199"
11,46,11,"88","Pomum",5/1/2014 0:00:00,"WA","00072","1726"
11,35,12,"61","Quibus",5/1/2014 0:00:00,"OK","00067","1233"
11,23,5,"68","Fama",5/1/2014 0:00:00,"MO","63005","211"
11,45,13,"62","Salvus",5/1/2014 0:00:00,"VT","05101","1688"
11,19,9,"81","Palma",5/1/2014 0:00:00,"MA","00158","1027"
11,47,14,"69","Victoria",5/1/2014 0:00:00,"WI","53001","2102"
11,8,4,"45","Currus",5/1/2014 0:00:00,"DC","20001","1908"
11,38,1,"74","Abbas",5/1/2014 0:00:00,"RI","02801","1"
11,6,10,"85","Pirum",5/1/2014 0:00:00,"CO","00027","1043"
11,21,14,"60","Victoria",5/1/2014 0:00:00,"MI","48001","2102"
11,45,6,"86","Leo",5/1/2014 0:00:00,"VT","05101","1863"
11,17,14,"71","Victoria",5/1/2014 0:00:00,"KY","40003","2102"
11,14,6,"73","Leo",5/1/2014 0:00:00,"IL","62356","1863"
11,10,7,"57","Maximus",5/1/2014 0:00:00,"FL","00041","392"
11,19,6,"84","Leo",5/1/2014 0:00:00,"MA","00158","1863"
11,9,1,"24","Abbas",5/1/2014 0:00:00,"DE","19701","1"
11,40,11,"74","Pomum",5/1/2014 0:00:00,"SD","57001","1726"
